frame,time_seconds,lifter_id,class,confidence,x1,y1,x2,y2,X_3D,Y_3D,Z_3D,W_3D,H_3D,D_3D
73,3.042,1,lifter,0.7958,194,1066,466,1512,-4.247,0.1925,10.5453,0.4476,0.9593,0.2077
73,3.042,2,lifter,0.673,218,685,349,923,-6.1466,0.3063,15.1749,0.6483,1.3904,0.2874
73,3.042,3,lifter,0.6677,1595,736,1675,920,-4.6658,0.2171,11.574,0.4953,1.0598,0.2313
73,3.042,4,lifter,0.2316,1341,1152,1665,1504,-5.2812,0.257,13.0615,0.5559,1.1922,0.2495
73,3.042,5,lifter,0.1702,774,1171,1089,1512,-4.5747,0.2116,11.3504,0.4847,1.0378,0.2264
74,3.084,1,lifter,0.7953,194,1066,465,1512,-4.2484,0.1926,10.5487,0.4478,0.9597,0.2078
74,3.084,2,lifter,0.6775,218,685,349,923,-6.1455,0.3062,15.1721,0.6482,1.3901,0.2874
74,3.084,3,lifter,0.6339,1596,736,1675,920,-4.6783,0.2179,11.6047,0.4967,1.0628,0.2319
74,3.084,4,lifter,0.2347,1341,1152,1666,1504,-5.2734,0.2566,13.0424,0.555,1.1905,0.2491
74,3.084,5,lifter,0.1714,774,1171,1089,1512,-4.5753,0.2117,11.3518,0.4847,1.0379,0.2265
75,3.126,1,lifter,0.7948,194,1066,466,1512,-4.2473,0.1925,10.5461,0.4477,0.9594,0.2077
75,3.126,2,lifter,0.6927,1598,738,1678,920,-4.6057,0.2136,11.4272,0.4887,1.0457,0.2282
75,3.126,3,lifter,0.6829,218,684,348,923,-6.1794,0.3082,15.2549,0.6518,1.3979,0.2889
75,3.126,4,lifter,0.228,1341,1152,1666,1504,-5.2888,0.2575,13.08,0.5567,1.194,0.2498
75,3.126,5,lifter,0.1685,774,1171,1088,1512,-4.5753,0.2117,11.3517,0.4847,1.0379,0.2265
76,3.167,1,lifter,0.7958,194,1066,466,1512,-4.2457,0.1924,10.5422,0.4475,0.959,0.2076
76,3.167,2,lifter,0.7177,1596,737,1679,920,-4.6207,0.2145,11.4638,0.4904,1.0492,0.2289
76,3.167,3,lifter,0.6831,218,685,348,923,-6.1741,0.3079,15.242,0.6512,1.3967,0.2887
76,3.167,4,lifter,0.2344,1341,1152,1666,1504,-5.2908,0.2576,13.0851,0.5569,1.1945,0.2499
76,3.167,5,lifter,0.166,774,1171,1089,1512,-4.5664,0.2112,11.33,0.4838,1.0358,0.226
77,3.209,1,lifter,0.7954,194,1066,466,1512,-4.2477,0.1925,10.5469,0.4477,0.9595,0.2077
77,3.209,2,lifter,0.6989,1594,735,1681,920,-4.6222,0.2146,11.4676,0.4905,1.0495,0.229
77,3.209,3,lifter,0.6785,218,685,348,923,-6.1783,0.3081,15.2521,0.6517,1.3977,0.2889
77,3.209,4,lifter,0.2324,1341,1152,1666,1503,-5.2432,0.2548,12.9685,0.5517,1.1835,0.2477
77,3.209,5,lifter,0.1682,774,1171,1090,1512,-4.5591,0.2107,11.3121,0.4829,1.0341,0.2256
78,3.251,1,lifter,0.7963,194,1066,466,1512,-4.2482,0.1925,10.5483,0.4478,0.9596,0.2078
78,3.251,2,lifter,0.7165,1594,733,1683,920,-4.6151,0.2141,11.4503,0.4898,1.0479,0.2287
78,3.251,3,lifter,0.6747,218,685,348,923,-6.1697,0.3076,15.2311,0.6508,1.3957,0.2885
78,3.251,4,lifter,0.2301,1341,1152,1666,1504,-5.2795,0.2569,13.0574,0.5557,1.1919,0.2494
78,3.251,5,lifter,0.1707,774,1171,1089,1512,-4.5715,0.2115,11.3424,0.4843,1.037,0.2263
79,3.292,1,lifter,0.7952,194,1066,466,1512,-4.2471,0.1925,10.5456,0.4476,0.9593,0.2077
79,3.292,2,lifter,0.6731,218,685,348,923,-6.1705,0.3076,15.2331,0.6508,1.3959,0.2885
79,3.292,3,lifter,0.5685,1594,731,1684,919,-4.661,0.2168,11.5625,0.4948,1.0587,0.2311
79,3.292,4,lifter,0.2339,1341,1152,1666,1504,-5.2838,0.2572,13.0678,0.5562,1.1928,0.2496
79,3.292,5,lifter,0.1704,774,1171,1089,1512,-4.5694,0.2113,11.3372,0.4841,1.0365,0.2261
80,3.334,1,lifter,0.7934,194,1066,466,1512,-4.2478,0.1925,10.5472,0.4477,0.9595,0.2077
80,3.334,2,lifter,0.6747,218,685,348,923,-6.1697,0.3076,15.2313,0.6508,1.3957,0.2885
80,3.334,3,lifter,0.4522,1593,730,1685,919,-4.6795,0.2179,11.6078,0.4969,1.063,0.232
80,3.334,4,lifter,0.235,1341,1152,1666,1504,-5.2773,0.2568,13.0519,0.5555,1.1913,0.2493
80,3.334,5,lifter,0.168,774,1171,1090,1512,-4.5611,0.2108,11.317,0.4832,1.0346,0.2257
81,3.376,1,lifter,0.7937,194,1066,466,1512,-4.2479,0.1925,10.5475,0.4477,0.9595,0.2077
81,3.376,2,lifter,0.6749,218,685,348,923,-6.169,0.3076,15.2294,0.6507,1.3955,0.2885
81,3.376,3,lifter,0.5881,1594,731,1686,919,-4.6761,0.2177,11.5993,0.4965,1.0622,0.2319
81,3.376,4,lifter,0.2332,1341,1152,1665,1504,-5.2734,0.2566,13.0424,0.555,1.1904,0.2491
81,3.376,5,lifter,0.1681,774,1171,1090,1512,-4.5607,0.2108,11.3161,0.4831,1.0345,0.2257
82,3.417,1,lifter,0.7941,194,1066,466,1512,-4.248,0.1925,10.5478,0.4477,0.9596,0.2078
82,3.417,2,lifter,0.6795,218,685,348,923,-6.1673,0.3075,15.2253,0.6505,1.3951,0.2884
82,3.417,3,lifter,0.4865,1596,732,1686,919,-4.6977,0.219,11.6523,0.4989,1.0673,0.233
82,3.417,4,lifter,0.2371,1341,1152,1665,1504,-5.2723,0.2565,13.0398,0.5549,1.1902,0.249
82,3.417,5,lifter,0.1671,774,1171,1090,1512,-4.5611,0.2108,11.317,0.4832,1.0346,0.2257
83,3.459,1,lifter,0.7948,194,1066,466,1512,-4.2487,0.1926,10.5494,0.4478,0.9597,0.2078
83,3.459,2,lifter,0.6838,218,684,348,923,-6.1788,0.3081,15.2534,0.6517,1.3978,0.2889
83,3.459,3,lifter,0.5182,1596,732,1688,919,-4.6691,0.2173,11.5824,0.4957,1.0606,0.2315
83,3.459,4,lifter,0.2305,1341,1152,1665,1504,-5.2732,0.2565,13.0421,0.555,1.1904,0.2491
83,3.459,5,lifter,0.1657,775,1171,1088,1512,-4.5715,0.2114,11.3425,0.4843,1.037,0.2263
84,3.501,1,lifter,0.7942,194,1066,466,1512,-4.2491,0.1926,10.5503,0.4478,0.9598,0.2078
84,3.501,2,lifter,0.6819,218,684,348,923,-6.178,0.3081,15.2517,0.6516,1.3976,0.2889
84,3.501,3,lifter,0.6504,1599,734,1689,920,-4.6166,0.2142,11.4538,0.4899,1.0482,0.2287
84,3.501,4,lifter,0.236,1341,1152,1665,1504,-5.2725,0.2565,13.0402,0.5549,1.1902,0.249
84,3.501,5,lifter,0.1716,775,1171,1088,1512,-4.5724,0.2115,11.3447,0.4844,1.0373,0.2263
85,3.542,1,lifter,0.7941,194,1066,466,1512,-4.2489,0.1926,10.5499,0.4478,0.9598,0.2078
85,3.542,2,lifter,0.6818,218,684,348,923,-6.1782,0.3081,15.252,0.6517,1.3976,0.2889
85,3.542,3,lifter,0.3823,1598,732,1688,919,-4.7419,0.2216,11.7603,0.5037,1.0778,0.2353
85,3.542,4,lifter,0.2379,1341,1152,1665,1504,-5.2753,0.2567,13.0471,0.5552,1.1909,0.2492
85,3.542,5,lifter,0.1715,775,1171,1088,1512,-4.572,0.2115,11.3437,0.4844,1.0372,0.2263
86,3.584,1,lifter,0.7938,194,1066,466,1512,-4.2505,0.1927,10.5539,0.448,0.9601,0.2079
86,3.584,2,lifter,0.6849,218,684,348,923,-6.1776,0.3081,15.2507,0.6516,1.3975,0.2889
86,3.584,3,lifter,0.5382,1599,733,1690,919,-4.7166,0.2201,11.6985,0.5009,1.0718,0.234
86,3.584,4,lifter,0.2368,1341,1152,1665,1504,-5.272,0.2565,13.039,0.5549,1.1901,0.249
86,3.584,5,lifter,0.1716,775,1171,1086,1512,-4.5844,0.2122,11.3742,0.4858,1.0401,0.227
87,3.626,1,lifter,0.7926,194,1066,466,1512,-4.248,0.1925,10.5477,0.4477,0.9595,0.2077
87,3.626,2,lifter,0.6805,218,684,348,923,-6.1767,0.308,15.2484,0.6515,1.3973,0.2888
87,3.626,3,lifter,0.394,1598,730,1691,918,-4.7176,0.2202,11.7007,0.501,1.072,0.234
87,3.626,4,lifter,0.2359,1341,1152,1665,1504,-5.2733,0.2565,13.0421,0.555,1.1904,0.2491
87,3.626,5,lifter,0.1687,774,1171,1089,1512,-4.5692,0.2113,11.3368,0.4841,1.0365,0.2261
88,3.668,1,lifter,0.794,194,1066,466,1512,-4.2492,0.1926,10.5506,0.4479,0.9598,0.2078
88,3.668,2,lifter,0.6833,218,684,348,923,-6.1734,0.3078,15.2402,0.6511,1.3965,0.2887
88,3.668,3,lifter,0.4625,1598,730,1692,918,-4.7296,0.2209,11.7301,0.5024,1.0748,0.2347
88,3.668,4,lifter,0.2369,1341,1152,1665,1504,-5.2728,0.2565,13.0409,0.555,1.1903,0.2491
88,3.668,5,lifter,0.1711,775,1171,1087,1512,-4.5789,0.2119,11.3605,0.4852,1.0388,0.2267
89,3.709,1,lifter,0.7939,194,1066,466,1512,-4.2489,0.1926,10.55,0.4478,0.9598,0.2078
89,3.709,2,lifter,0.6813,218,684,348,923,-6.1744,0.3079,15.2427,0.6512,1.3967,0.2887
89,3.709,3,lifter,0.5274,1600,730,1692,917,-4.7147,0.22,11.6937,0.5007,1.0713,0.2339
89,3.709,4,lifter,0.2369,1341,1152,1665,1504,-5.2702,0.2564,13.0347,0.5547,1.1897,0.2489
89,3.709,5,lifter,0.1711,774,1171,1086,1512,-4.5834,0.2121,11.3716,0.4857,1.0399,0.2269
90,3.751,1,lifter,0.7949,194,1066,466,1512,-4.2494,0.1926,10.551,0.4479,0.9599,0.2078
90,3.751,2,lifter,0.6798,218,684,348,923,-6.1713,0.3077,15.2353,0.6509,1.396,0.2886
90,3.751,3,lifter,0.5209,1599,730,1694,918,-4.733,0.2211,11.7385,0.5028,1.0756,0.2348
90,3.751,4,lifter,0.2396,1341,1152,1666,1504,-5.2753,0.2567,13.047,0.5552,1.1909,0.2492
90,3.751,5,lifter,0.1733,774,1171,1082,1512,-4.5905,0.2125,11.3888,0.4865,1.0416,0.2274
91,3.793,1,lifter,0.7947,194,1066,466,1512,-4.2484,0.1926,10.5487,0.4478,0.9596,0.2078
91,3.793,2,lifter,0.6772,218,684,348,923,-6.1775,0.3081,15.2503,0.6516,1.3975,0.2889
91,3.793,3,lifter,0.6034,1602,732,1695,918,-4.7376,0.2214,11.7496,0.5032,1.0767,0.2351
91,3.793,4,lifter,0.2377,1341,1152,1666,1504,-5.2757,0.2567,13.048,0.5553,1.191,0.2492
91,3.793,5,lifter,0.1745,774,1171,1081,1512,-4.5857,0.2122,11.3772,0.486,1.0405,0.2271
92,3.834,1,lifter,0.7931,194,1066,466,1512,-4.2469,0.1925,10.5451,0.4476,0.9593,0.2077
92,3.834,2,lifter,0.668,219,684,349,923,-6.1527,0.3066,15.1896,0.6489,1.3918,0.2877
92,3.834,3,lifter,0.5904,1604,735,1701,920,-4.6376,0.2155,11.5052,0.4922,1.0531,0.2298
92,3.834,4,lifter,0.2388,1341,1152,1666,1504,-5.2748,0.2566,13.0459,0.5552,1.1908,0.2492
92,3.834,5,lifter,0.1795,774,1171,1077,1512,-4.5795,0.2119,11.362,0.4853,1.0391,0.2269
93,3.876,1,lifter,0.7926,194,1066,466,1512,-4.2466,0.1925,10.5442,0.4476,0.9592,0.2077
93,3.876,2,lifter,0.6712,218,684,349,923,-6.1548,0.3067,15.1948,0.6491,1.3922,0.2878
93,3.876,3,lifter,0.6447,1607,733,1701,921,-4.6825,0.2181,11.615,0.4972,1.0637,0.2322
93,3.876,4,lifter,0.239,1341,1152,1666,1504,-5.2738,0.2566,13.0435,0.5551,1.1905,0.2491
93,3.876,5,lifter,0.1786,774,1171,1079,1512,-4.5803,0.2119,11.3641,0.4854,1.0393,0.2269
94,3.918,1,lifter,0.7915,194,1066,466,1512,-4.2479,0.1925,10.5474,0.4477,0.9595,0.2077
94,3.918,2,lifter,0.6729,218,684,349,923,-6.1531,0.3066,15.1907,0.649,1.3918,0.2877
94,3.918,3,lifter,0.4847,1617,733,1702,921,-4.5954,0.213,11.402,0.4876,1.0432,0.2276
94,3.918,4,lifter,0.2357,1341,1152,1665,1504,-5.2691,0.2563,13.0319,0.5546,1.1894,0.2489
94,3.918,5,lifter,0.1826,774,1171,1078,1512,-4.585,0.2122,11.3755,0.4859,1.0404,0.2272
95,3.959,1,lifter,0.7918,194,1066,466,1512,-4.2475,0.1925,10.5464,0.4477,0.9594,0.2077
95,3.959,2,lifter,0.6755,218,684,349,923,-6.1548,0.3067,15.1948,0.6491,1.3922,0.2878
95,3.959,3,lifter,0.4373,1617,734,1702,921,-4.6178,0.2143,11.4566,0.49,1.0484,0.2287
95,3.959,4,lifter,0.2332,1341,1152,1665,1504,-5.2736,0.2566,13.043,0.5551,1.1905,0.2491
95,3.959,5,lifter,0.1798,774,1171,1079,1512,-4.5819,0.212,11.3678,0.4856,1.0396,0.227
96,4.001,1,lifter,0.7928,194,1066,466,1512,-4.2454,0.1924,10.5413,0.4474,0.9589,0.2076
96,4.001,2,lifter,0.6754,218,684,348,923,-6.1765,0.308,15.2479,0.6515,1.3972,0.2888
96,4.001,3,lifter,0.2975,1608,729,1705,920,-4.7053,0.2195,11.6707,0.4997,1.0691,0.2334
96,4.001,4,lifter,0.2338,1341,1152,1665,1503,-5.2342,0.2542,12.9466,0.5507,1.1814,0.2472
96,4.001,5,lifter,0.1812,775,1171,1076,1512,-4.5767,0.2117,11.3553,0.485,1.0385,0.2267
97,4.043,1,lifter,0.7928,194,1066,466,1512,-4.2453,0.1924,10.5411,0.4474,0.9589,0.2076
97,4.043,2,lifter,0.6756,219,684,349,923,-6.1609,0.3071,15.2099,0.6498,1.3937,0.2881
97,4.043,3,lifter,0.2848,1614,728,1706,920,-4.6583,0.2167,11.5557,0.4945,1.058,0.2309
97,4.043,4,lifter,0.2388,1341,1152,1665,1503,-5.2339,0.2542,12.9458,0.5507,1.1813,0.2472
97,4.043,5,lifter,0.1809,775,1171,1077,1512,-4.5775,0.2117,11.3571,0.4851,1.0386,0.2268
98,4.084,1,lifter,0.7936,194,1066,466,1512,-4.2455,0.1924,10.5415,0.4475,0.959,0.2076
98,4.084,2,lifter,0.6777,219,684,348,923,-6.1795,0.3082,15.2551,0.6518,1.3979,0.289
98,4.084,3,lifter,0.3649,1612,728,1708,920,-4.6915,0.2187,11.6368,0.4982,1.0658,0.2326
98,4.084,4,lifter,0.2454,1341,1152,1665,1503,-5.2337,0.2542,12.9454,0.5507,1.1813,0.2472
98,4.084,5,lifter,0.1783,775,1171,1081,1512,-4.5851,0.2122,11.3758,0.4859,1.0404,0.2271
99,4.126,1,lifter,0.7928,194,1066,466,1512,-4.2456,0.1924,10.5419,0.4475,0.959,0.2076
99,4.126,2,lifter,0.6768,219,684,348,923,-6.1795,0.3082,15.2551,0.6518,1.3979,0.289
99,4.126,3,lifter,0.3304,1615,729,1709,921,-4.6903,0.2186,11.634,0.498,1.0655,0.2325
99,4.126,4,lifter,0.2421,1341,1152,1665,1504,-5.2705,0.2564,13.0353,0.5547,1.1898,0.2489
99,4.126,5,lifter,0.1768,774,1171,1081,1512,-4.5873,0.2123,11.3812,0.4861,1.0409,0.2272
100,4.168,1,lifter,0.8013,197,1067,466,1512,-4.2441,0.1923,10.5381,0.4473,0.9586,0.2075
100,4.168,2,lifter,0.7109,219,688,349,923,-6.2219,0.3107,15.3585,0.6564,1.4078,0.291
100,4.168,3,lifter,0.2378,1341,1153,1665,1504,-5.2506,0.2552,12.9867,0.5525,1.1852,0.248
100,4.168,4,lifter,0.1936,775,1171,1069,1512,-4.5632,0.2109,11.3225,0.4837,1.0355,0.2262
100,4.168,5,lifter,0.189,1636,729,1713,921,-4.6129,0.2141,11.4448,0.4894,1.0473,0.2284
101,4.209,1,lifter,0.8027,197,1067,466,1512,-4.2436,0.1923,10.5369,0.4472,0.9585,0.2075
101,4.209,2,lifter,0.7101,219,688,349,922,-6.2399,0.3117,15.4027,0.6584,1.412,0.2919
101,4.209,3,lifter,0.3773,1626,729,1713,917,-4.5921,0.2129,11.3938,0.4872,1.0423,0.2273
101,4.209,4,lifter,0.2382,1341,1153,1665,1504,-5.2492,0.2551,12.9834,0.5524,1.1849,0.248
101,4.209,5,lifter,0.1988,775,1171,1071,1512,-4.5637,0.2109,11.3237,0.4837,1.0356,0.2262
102,4.251,1,lifter,0.8018,197,1067,466,1512,-4.2435,0.1923,10.5366,0.4472,0.9584,0.2075
102,4.251,2,lifter,0.7125,219,688,349,922,-6.2383,0.3116,15.3986,0.6582,1.4116,0.2918
102,4.251,3,lifter,0.3057,1628,730,1714,918,-4.6267,0.2149,11.4784,0.4909,1.0505,0.2291
102,4.251,4,lifter,0.2353,1341,1153,1665,1504,-5.2472,0.255,12.9785,0.5522,1.1844,0.2479
102,4.251,5,lifter,0.1938,774,1171,1073,1512,-4.5709,0.2113,11.3411,0.4845,1.0372,0.2265
103,4.293,1,lifter,0.8016,197,1067,466,1512,-4.2426,0.1923,10.5345,0.4471,0.9582,0.2074
103,4.293,2,lifter,0.7141,220,689,350,923,-6.1899,0.3088,15.2806,0.653,1.4004,0.2896
103,4.293,3,lifter,0.2485,1341,1153,1664,1504,-5.2433,0.2548,12.9689,0.5517,1.1835,0.2477
103,4.293,4,lifter,0.1958,775,1172,1071,1512,-4.5545,0.2104,11.301,0.4827,1.0333,0.2256
103,4.293,5,lifter,0.1759,1628,730,1717,918,-4.6172,0.2143,11.4551,0.4899,1.0482,0.2286
104,4.334,1,lifter,0.8015,197,1067,466,1512,-4.2441,0.1923,10.5382,0.4473,0.9586,0.2075
104,4.334,2,lifter,0.7126,220,688,350,923,-6.1998,0.3094,15.3048,0.6541,1.4027,0.2901
104,4.334,3,lifter,0.2905,1629,729,1718,917,-4.6193,0.2144,11.4603,0.4902,1.0487,0.2287
104,4.334,4,lifter,0.2508,1341,1152,1664,1504,-5.2267,0.2538,12.9282,0.5499,1.1797,0.2469
104,4.334,5,lifter,0.1911,775,1172,1070,1512,-4.5551,0.2104,11.3025,0.4828,1.0335,0.2257
105,4.376,1,lifter,0.8036,197,1067,466,1512,-4.2448,0.1924,10.5397,0.4473,0.9587,0.2075
105,4.376,2,lifter,0.7142,219,689,350,923,-6.1836,0.3084,15.265,0.6523,1.3989,0.2892
105,4.376,3,lifter,0.2743,1628,729,1720,917,-4.652,0.2164,11.5404,0.4938,1.0565,0.2305
105,4.376,4,lifter,0.2455,1341,1153,1664,1504,-5.2451,0.2549,12.9733,0.5519,1.1839,0.2478
105,4.376,5,lifter,0.1893,775,1172,1072,1512,-4.5562,0.2105,11.3051,0.4829,1.0337,0.2257
106,4.418,1,lifter,0.8045,197,1067,466,1512,-4.246,0.1925,10.5427,0.4475,0.959,0.2076
106,4.418,2,lifter,0.7164,219,688,349,923,-6.2226,0.3107,15.3603,0.6565,1.408,0.2911
106,4.418,3,lifter,0.3745,1631,729,1720,917,-4.6956,0.2189,11.6468,0.4986,1.0667,0.2327
106,4.418,4,lifter,0.2414,1341,1153,1664,1504,-5.2392,0.2545,12.9588,0.5513,1.1826,0.2475
106,4.418,5,lifter,0.1884,775,1172,1071,1512,-4.5533,0.2103,11.2983,0.4826,1.0331,0.2256
107,4.459,1,lifter,0.7998,197,1067,466,1512,-4.2465,0.1925,10.544,0.4475,0.9591,0.2076
107,4.459,2,lifter,0.7176,219,688,349,923,-6.2335,0.3113,15.3869,0.6577,1.4105,0.2916
107,4.459,3,lifter,0.5364,1639,729,1721,918,-4.6217,0.2146,11.4663,0.4904,1.0493,0.2289
107,4.459,4,lifter,0.2377,1341,1153,1665,1504,-5.2429,0.2547,12.9679,0.5517,1.1834,0.2476
107,4.459,5,lifter,0.2006,775,1172,1065,1512,-4.5435,0.2097,11.2741,0.4815,1.0309,0.2252
108,4.501,1,lifter,0.8009,197,1067,466,1512,-4.2454,0.1924,10.5414,0.4474,0.9589,0.2075
108,4.501,2,lifter,0.7165,219,688,349,923,-6.2345,0.3114,15.3893,0.6578,1.4107,0.2916
108,4.501,3,lifter,0.2582,1644,727,1727,922,-4.6006,0.2133,11.4147,0.4881,1.0444,0.2278
108,4.501,4,lifter,0.2324,1341,1153,1665,1503,-5.2035,0.2524,12.8716,0.5474,1.1744,0.2458
108,4.501,5,lifter,0.2012,775,1172,1066,1512,-4.5485,0.21,11.2865,0.482,1.032,0.2254
109,4.543,1,lifter,0.8004,197,1067,465,1512,-4.2453,0.1924,10.5409,0.4474,0.9588,0.2075
109,4.543,2,lifter,0.71,220,688,349,923,-6.2379,0.3116,15.3977,0.6581,1.4115,0.2918
109,4.543,3,lifter,0.2358,1636,726,1726,917,-4.7018,0.2193,11.6622,0.4993,1.0683,0.2331
109,4.543,4,lifter,0.2302,1341,1153,1665,1504,-5.247,0.255,12.9778,0.5522,1.1843,0.2478
109,4.543,5,lifter,0.1985,775,1172,1066,1512,-4.5482,0.21,11.2856,0.482,1.0319,0.2254
110,4.584,1,lifter,0.8027,197,1067,466,1512,-4.2477,0.1925,10.5468,0.4476,0.9594,0.2077
110,4.584,2,lifter,0.7032,220,687,350,923,-6.2094,0.31,15.3281,0.6551,1.4049,0.2905
110,4.584,3,lifter,0.2387,1341,1153,1665,1504,-5.2451,0.2549,12.9731,0.5519,1.1839,0.2477
110,4.584,4,lifter,0.2075,775,1172,1061,1512,-4.5426,0.2096,11.2722,0.4815,1.0308,0.2252
110,4.584,5,lifter,0.198,1628,721,1727,916,-4.732,0.221,11.7359,0.5026,1.0754,0.2348
111,4.626,1,lifter,0.8018,197,1067,466,1512,-4.2442,0.1924,10.5384,0.4473,0.9586,0.2074
111,4.626,2,lifter,0.71,219,688,350,923,-6.2037,0.3096,15.3142,0.6545,1.4036,0.2902
111,4.626,3,lifter,0.2291,1341,1153,1665,1504,-5.2533,0.2554,12.9932,0.5528,1.1858,0.2481
111,4.626,4,lifter,0.2104,1632,725,1728,918,-4.7298,0.2209,11.7305,0.5024,1.0748,0.2346
111,4.626,5,lifter,0.2072,775,1172,1060,1512,-4.5359,0.2092,11.2558,0.4808,1.0293,0.2249
112,4.668,1,lifter,0.802,197,1067,466,1512,-4.243,0.1923,10.5355,0.4471,0.9583,0.2074
112,4.668,2,lifter,0.7053,220,688,350,923,-6.2066,0.3098,15.3214,0.6548,1.4043,0.2904
112,4.668,3,lifter,0.2269,1341,1153,1665,1504,-5.2506,0.2552,12.9867,0.5526,1.1852,0.248
112,4.668,4,lifter,0.2091,775,1171,1061,1512,-4.5464,0.2098,11.2813,0.482,1.0317,0.2254
112,4.668,5,lifter,0.2016,1635,728,1730,917,-4.7223,0.2205,11.712,0.5015,1.0731,0.2342
113,4.709,1,lifter,0.8019,197,1067,465,1512,-4.2431,0.1923,10.5356,0.4471,0.9583,0.2074
113,4.709,2,lifter,0.7027,220,688,350,923,-6.2077,0.3099,15.324,0.6549,1.4045,0.2904
113,4.709,3,lifter,0.2252,1341,1153,1665,1504,-5.25,0.2552,12.9851,0.5525,1.185,0.248
113,4.709,4,lifter,0.2083,775,1171,1060,1512,-4.5428,0.2096,11.2727,0.4816,1.0309,0.2253
113,4.709,5,lifter,0.193,1635,727,1732,917,-4.7068,0.2196,11.6743,0.4998,1.0694,0.2334
114,4.751,1,lifter,0.8007,197,1067,466,1512,-4.2416,0.1922,10.532,0.447,0.958,0.2074
114,4.751,2,lifter,0.712,219,687,349,923,-6.2238,0.3108,15.3632,0.6566,1.4082,0.2911
114,4.751,3,lifter,0.2284,1341,1153,1665,1504,-5.2504,0.2552,12.9862,0.5525,1.1851,0.248
114,4.751,4,lifter,0.1996,774,1172,1060,1512,-4.5378,0.2093,11.2605,0.4811,1.0297,0.225
115,4.793,1,lifter,0.8014,197,1067,466,1512,-4.2397,0.1921,10.5274,0.4468,0.9576,0.2073
115,4.793,2,lifter,0.7157,219,688,350,923,-6.2083,0.3099,15.3254,0.655,1.4047,0.2904
115,4.793,3,lifter,0.2268,1341,1153,1665,1504,-5.2531,0.2553,12.9928,0.5528,1.1858,0.2481
115,4.793,4,lifter,0.201,775,1171,1064,1512,-4.544,0.2097,11.2754,0.4816,1.031,0.2252
115,4.793,5,lifter,0.1824,1644,733,1742,918,-4.7275,0.2208,11.7251,0.5021,1.0743,0.2345
116,4.834,1,lifter,0.8005,197,1067,466,1512,-4.2399,0.1921,10.5279,0.4468,0.9576,0.2073
116,4.834,2,lifter,0.714,219,688,350,923,-6.2083,0.3099,15.3255,0.655,1.4047,0.2904
116,4.834,3,lifter,0.2306,1646,734,1744,918,-4.7153,0.2201,11.6953,0.5008,1.0714,0.2339
116,4.834,4,lifter,0.2255,1341,1153,1664,1504,-5.252,0.2553,12.9902,0.5527,1.1855,0.2481
116,4.834,5,lifter,0.2025,774,1171,1062,1512,-4.5481,0.2099,11.2856,0.4821,1.0321,0.2255
117,4.876,1,lifter,0.8003,197,1067,465,1512,-4.2397,0.1921,10.5273,0.4468,0.9575,0.2073
117,4.876,2,lifter,0.7137,218,688,349,923,-6.225,0.3108,15.3662,0.6568,1.4085,0.2912
117,4.876,3,lifter,0.2257,1646,733,1746,918,-4.7309,0.221,11.7334,0.5025,1.0751,0.2347
117,4.876,4,lifter,0.2205,1341,1153,1665,1504,-5.2502,0.2552,12.9856,0.5525,1.1851,0.248
117,4.876,5,lifter,0.2045,774,1171,1060,1512,-4.5441,0.2097,11.2758,0.4818,1.0312,0.2254
118,4.918,1,lifter,0.8009,197,1067,465,1512,-4.2409,0.1921,10.5303,0.4469,0.9578,0.2073
118,4.918,2,lifter,0.7061,220,687,349,923,-6.2349,0.3114,15.3904,0.6578,1.4108,0.2917
118,4.918,3,lifter,0.3654,1659,733,1743,920,-4.7518,0.2222,11.7842,0.5048,1.08,0.2357
118,4.918,4,lifter,0.2252,1341,1153,1664,1504,-5.2505,0.2552,12.9864,0.5525,1.1852,0.248
118,4.918,5,lifter,0.206,774,1171,1058,1512,-4.5342,0.2091,11.2518,0.4807,1.0289,0.2249
119,4.959,1,lifter,0.8007,197,1067,465,1512,-4.2412,0.1922,10.531,0.4469,0.9579,0.2073
119,4.959,2,lifter,0.7065,220,687,349,923,-6.2352,0.3115,15.3912,0.6578,1.4109,0.2917
119,4.959,3,lifter,0.2262,1341,1153,1664,1503,-5.2196,0.2534,12.9107,0.5491,1.1781,0.2466
119,4.959,4,lifter,0.2061,774,1171,1059,1512,-4.5391,0.2094,11.2636,0.4812,1.0301,0.2251
119,4.959,5,lifter,0.1792,1662,728,1750,923,-4.6283,0.2149,11.4823,0.4912,1.0509,0.2293
120,5.001,1,lifter,0.8014,197,1067,465,1512,-4.2413,0.1922,10.5312,0.447,0.9579,0.2073
120,5.001,2,lifter,0.7123,219,687,349,923,-6.2407,0.3118,15.4045,0.6584,1.4121,0.2919
120,5.001,3,lifter,0.2355,1652,728,1753,917,-4.7085,0.2196,11.6783,0.5001,1.0698,0.2335
120,5.001,4,lifter,0.2307,1341,1153,1665,1503,-5.2187,0.2533,12.9087,0.549,1.1779,0.2465
120,5.001,5,lifter,0.2069,774,1171,1059,1512,-4.5392,0.2094,11.2638,0.4812,1.0301,0.2251
121,5.043,1,lifter,0.8004,197,1067,465,1512,-4.2402,0.1921,10.5285,0.4468,0.9576,0.2072
121,5.043,2,lifter,0.7125,219,687,349,923,-6.2381,0.3116,15.3982,0.6581,1.4116,0.2918
